,Type,Did_Player_Win
6958,FIGHTING,False
6959,PSYCHIC,False
6960,GROUND,False
6961,FLYING,False
6962,FLYING,False
6963,PSYCHIC,False
6964,WATER,True
6965,ICE,False
6966,ICE,False
6967,GROUND,True
6968,GROUND,False
6969,BUG,False
6970,PSYCHIC,False
6971,WATER,True
6972,POISON,False
6973,POISON,False
6974,FLYING,False
6975,PSYCHIC,False
6976,PSYCHIC,False
6977,PSYCHIC,False
6978,FIGHTING,False
6979,FLYING,False
6980,POISON,False
6981,DARK,False
6982,GROUND,False
6983,PSYCHIC,False
6984,STEEL,False
6985,FLYING,True
6986,GHOST,False
6987,POISON,False
6988,BUG,False
6989,FLYING,False
6990,FLYING,True
6991,PSYCHIC,False
6992,PSYCHIC,False
6993,GROUND,False
6994,GHOST,False
6995,PSYCHIC,False
6996,FLYING,False
6997,POISON,False
6998,POISON,False
6999,POISON,False
7000,FLYING,False
7001,POISON,False
7002,PSYCHIC,True
7003,FLYING,False
7004,POISON,True
7005,GROUND,False
7006,FLYING,False
7007,GROUND,False
7008,GROUND,True
7009,WATER,False
7010,PSYCHIC,False
7011,FLYING,False
7012,POISON,False
7013,FLYING,False
7014,GROUND,False
7015,FLYING,False
7016,GROUND,False
7017,FLYING,False
7018,GRASS,False
7019,FLYING,False
7020,FLYING,True
7021,ICE,True
7022,STEEL,True
7023,WATER,False
7024,GROUND,False
7025,DARK,False
7026,FLYING,True
7027,ROCK,True
7028,PSYCHIC,True
7029,POISON,True
7030,FLYING,False
7031,POISON,False
7032,GROUND,False
7033,FLYING,False
7034,FLYING,False
7035,GRASS,False
7036,FIGHTING,False
7037,FLYING,False
7038,GROUND,False
7039,PSYCHIC,False
7040,POISON,False
7041,POISON,False
7042,FLYING,False
7043,GROUND,False
7044,STEEL,False
7045,POISON,False
7046,POISON,False
7047,FIGHTING,False
7048,POISON,False
7049,POISON,False
7050,FLYING,False
7051,FIGHTING,True
7052,FLYING,False
7053,POISON,False
7054,FLYING,False
7055,FLYING,False
7056,PSYCHIC,False
7057,GROUND,False
7058,POISON,False
7059,GROUND,False
7060,FLYING,False
7061,FLYING,False
7062,POISON,False
7063,PSYCHIC,False
7064,GRASS,False
7065,FLYING,False
7066,PSYCHIC,False
7067,FLYING,False
7068,GRASS,False
7069,GRASS,False
7070,ROCK,False
7071,PSYCHIC,False
7072,PSYCHIC,False
7073,GHOST,False
7074,WATER,False
7075,FLYING,False
7076,STEEL,False
7077,PSYCHIC,False
7078,PSYCHIC,False
7079,ELECTRIC,False
7080,FLYING,True
7081,GRASS,True
7082,PSYCHIC,False
7083,WATER,False
7084,PSYCHIC,True
7085,STEEL,False
7086,ICE,True
7087,FLYING,False
7088,FLYING,False
7089,FLYING,False
7090,POISON,False
7091,GROUND,False
7092,FLYING,True
7093,PSYCHIC,False
7094,FLYING,False
7095,GROUND,False
7096,PSYCHIC,False
7097,DARK,False
7098,FLYING,False
7099,PSYCHIC,True
7100,BUG,True
7101,FIGHTING,False
7102,BUG,False
7103,WATER,False
7104,FLYING,True
7105,GRASS,False
7106,PSYCHIC,False
7107,FLYING,False
7108,FIGHTING,False
7109,PSYCHIC,False
7110,STEEL,False
7111,FLYING,False
7112,DARK,False
7113,FLYING,False
7114,POISON,False
7115,ROCK,False
7116,ROCK,False
7117,STEEL,True
7118,ROCK,False
7119,GROUND,False
7120,FIRE,False
7121,GROUND,False
7122,POISON,False
7123,GROUND,False
7124,FIGHTING,False
7125,FLYING,True
7126,PSYCHIC,False
7127,ROCK,False
7128,WATER,False
7129,DRAGON,False
7130,POISON,False
7131,GROUND,False
7132,GRASS,False
7133,FLYING,False
7134,ROCK,False
7135,FLYING,True
7136,PSYCHIC,False
7137,ROCK,False
7138,FLYING,False
7139,WATER,False
7140,PSYCHIC,True
7141,FLYING,False
7142,GROUND,False
7143,POISON,False
7144,FLYING,True
7145,GROUND,False
7146,FLYING,False
7147,FLYING,False
7148,FLYING,False
7149,FIGHTING,False
7150,ROCK,False
7151,FLYING,False
7152,FLYING,False
7153,POISON,True
7154,GRASS,False
7155,FLYING,False
7156,GROUND,False
7157,POISON,False
7158,ELECTRIC,False
7159,PSYCHIC,False
7160,DARK,True
7161,FLYING,False
7162,PSYCHIC,False
7163,FLYING,False
7164,DARK,False
7165,FLYING,False
7166,FLYING,False
7167,PSYCHIC,False
7168,FLYING,False
7169,POISON,False
7170,DRAGON,False
7171,FLYING,False
7172,GROUND,False
7173,FLYING,False
7174,FIGHTING,False
7175,FLYING,False
7176,POISON,False
7177,POISON,False
7178,WATER,False
7179,FIGHTING,False
7180,GROUND,False
7181,GROUND,False
7182,FLYING,False
7183,POISON,False
7184,POISON,False
7185,FLYING,False
7186,PSYCHIC,True
7187,WATER,False
7188,ICE,False
7189,GROUND,False
7190,FLYING,False
7191,GROUND,False
7192,FLYING,False
7193,ICE,False
7194,PSYCHIC,False
7195,FLYING,False
7196,FLYING,True
7197,FIRE,False
7198,FLYING,False
7199,PSYCHIC,False
7200,FLYING,False
7201,GROUND,False
7202,FLYING,True
7203,ELECTRIC,False
7204,POISON,False
7205,FLYING,False
7206,ROCK,False
7207,WATER,False
7208,FLYING,False
7209,FLYING,False
7210,ELECTRIC,False
7211,POISON,False
7212,GROUND,False
7213,GROUND,False
7214,WATER,False
7215,PSYCHIC,False
7216,PSYCHIC,False
7217,PSYCHIC,False
7218,POISON,False
7219,DRAGON,False
7220,GROUND,False
7221,FIGHTING,False
7222,WATER,True
7223,GROUND,False
7224,FLYING,True
7225,PSYCHIC,True
7226,GROUND,False
7227,POISON,False
7228,POISON,False
7229,POISON,False
7230,POISON,False
7231,PSYCHIC,False
7232,ROCK,True
7233,PSYCHIC,False
7234,FLYING,False
7235,PSYCHIC,False
7236,DRAGON,False
7237,ICE,False
7238,FIRE,False
7239,FLYING,False
7240,GROUND,False
7241,GRASS,False
7242,WATER,False
7243,FLYING,False
7244,FLYING,False
7245,GROUND,False
7246,PSYCHIC,False
7247,GROUND,False
7248,GROUND,False
7249,GHOST,False
7250,DARK,False
7251,GROUND,False
7252,POISON,True
7253,GRASS,False
7254,PSYCHIC,True
7255,FLYING,False
7256,GROUND,False
7257,GRASS,False
7258,FLYING,False
7259,GHOST,False
7260,GHOST,True
7261,FLYING,False
7262,FLYING,False
7263,FLYING,False
7264,FLYING,False
7265,PSYCHIC,False
7266,POISON,False
7267,ROCK,False
7268,FLYING,False
7269,PSYCHIC,False
7270,PSYCHIC,False
7271,FLYING,True
7272,GHOST,False
7273,PSYCHIC,False
7274,FLYING,False
7275,FLYING,False
7276,FLYING,True
7277,ROCK,False
7278,PSYCHIC,False
7279,ELECTRIC,False
7280,FLYING,False
7281,POISON,False
7282,FLYING,False
7283,STEEL,True
7284,POISON,False
7285,FLYING,False
7286,PSYCHIC,False
7287,GROUND,False
7288,FLYING,True
7289,FIGHTING,True
7290,STEEL,False
7291,WATER,False
7292,FLYING,False
7293,FIGHTING,False
7294,FLYING,False
7295,POISON,False
7296,GROUND,False
7297,FIRE,False
7298,DARK,False
7299,FLYING,False
7300,PSYCHIC,True
7301,FLYING,False
7302,GRASS,False
7303,ROCK,False
7304,FLYING,False
7305,FIGHTING,False
7306,WATER,False
7307,POISON,False
7308,DARK,True
7309,PSYCHIC,False
7310,GRASS,False
7311,DARK,False
7312,PSYCHIC,False
7313,WATER,False
7314,FLYING,False
7315,POISON,True
7316,FLYING,False
7317,ICE,False
7318,ROCK,False
7319,GHOST,False
7320,FLYING,False
7321,GROUND,False
7322,BUG,False
7323,PSYCHIC,False
7324,FLYING,False
7325,GRASS,True
7326,FLYING,True
7327,POISON,False
7328,PSYCHIC,False
7329,FIRE,False
7330,POISON,False
7331,GRASS,False
7332,PSYCHIC,False
7333,PSYCHIC,False
7334,WATER,True
7335,WATER,False
7336,POISON,False
7337,FLYING,False
7338,WATER,True
7339,FLYING,False
7340,FLYING,False
7341,DARK,False
7342,PSYCHIC,False
7343,FLYING,False
7344,FLYING,False
7345,GRASS,False
7346,POISON,False
7347,POISON,False
7348,FIGHTING,False
7349,GROUND,False
7350,FLYING,False
7351,GRASS,True
7352,FLYING,False
7353,POISON,False
7354,FLYING,True
7355,ICE,False
7356,FLYING,False
7357,PSYCHIC,True
7358,ICE,True
7359,FLYING,False
7360,PSYCHIC,False
7361,FLYING,False
7362,PSYCHIC,False
7363,POISON,False
7364,PSYCHIC,False
7365,GROUND,False
7366,POISON,True
7367,ROCK,False
7368,FLYING,False
7369,FLYING,False
7370,STEEL,False
7371,POISON,False
7372,FLYING,False
7373,POISON,False
7374,GRASS,True
7375,FLYING,False
7376,FLYING,True
7377,FLYING,False
7378,PSYCHIC,False
7379,FLYING,False
7380,GROUND,False
7381,FLYING,False
7382,ROCK,True
7383,FLYING,False
7384,FIRE,False
7385,FIGHTING,False
7386,FIGHTING,False
7387,FLYING,True
7388,FLYING,False
7389,GROUND,False
7390,STEEL,False
7391,FLYING,False
7392,ROCK,False
7393,FLYING,True
7394,FLYING,False
7395,FLYING,False
7396,FLYING,False
7397,PSYCHIC,False
7398,FLYING,False
7399,ICE,True
7400,FLYING,True
7401,GROUND,False
7402,FIGHTING,False
7403,FLYING,True
7404,FLYING,True
7405,POISON,False
7406,ELECTRIC,False
7407,FLYING,False
7408,FLYING,False
7409,GRASS,False
7410,GRASS,False
7411,ROCK,False
7412,PSYCHIC,False
7413,PSYCHIC,False
7414,FLYING,True
7415,FLYING,False
7416,ROCK,False
7417,GRASS,False
7418,FLYING,False
7419,FLYING,True
7420,POISON,False
7421,WATER,False
7422,POISON,False
7423,FLYING,False
7424,DARK,False
7425,ROCK,False
7426,POISON,False
7427,FLYING,False
7428,PSYCHIC,False
7429,GROUND,False
7430,PSYCHIC,False
7431,ROCK,False
7432,GRASS,False
7433,PSYCHIC,False
7434,ROCK,False
7435,GROUND,False
7436,WATER,False
7437,FLYING,True
7438,FLYING,False
7439,DRAGON,False
7440,FLYING,True
7441,ROCK,False
7442,POISON,False
7443,PSYCHIC,True
7444,POISON,False
7445,ICE,False
7446,WATER,False
7447,GRASS,False
7448,GRASS,False
7449,ROCK,False
7450,POISON,False
7451,DRAGON,False
7452,PSYCHIC,False
7453,FIRE,False
7454,POISON,False
7455,FLYING,False
7456,PSYCHIC,False
7457,FIGHTING,False
7458,ROCK,False
7459,FLYING,False
7460,FLYING,True
7461,WATER,False
7462,FLYING,False
7463,FLYING,False
7464,PSYCHIC,False
7465,FLYING,False
7466,POISON,False
7467,WATER,False
7468,FLYING,False
7469,STEEL,False
7470,FLYING,False
7471,ROCK,False
7472,FLYING,False
7473,STEEL,False
7474,POISON,False
7475,FIGHTING,False
7476,WATER,False
7477,DARK,False
7478,ICE,False
7479,FLYING,False
7480,GROUND,False
7481,GROUND,False
7482,GRASS,False
7483,PSYCHIC,False
7484,GROUND,False
7485,FLYING,True
7486,DARK,False
7487,PSYCHIC,False
7488,DRAGON,False
7489,POISON,False
7490,FLYING,False
7491,PSYCHIC,False
7492,PSYCHIC,True
7493,GRASS,False
7494,WATER,False
7495,PSYCHIC,False
7496,DARK,False
7497,FIRE,False
7498,FLYING,True
7499,FIGHTING,False
7500,POISON,False
7501,FLYING,False
7502,PSYCHIC,True
7503,GROUND,False
7504,PSYCHIC,False
7505,ELECTRIC,False
7506,DARK,False
7507,POISON,False
7508,FLYING,False
7509,FLYING,True
7510,POISON,False
7511,DARK,True
7512,FLYING,False
7513,ROCK,False
7514,DARK,False
7515,FLYING,False
7516,ROCK,False
7517,FLYING,False
7518,FLYING,False
7519,POISON,False
7520,WATER,False
7521,FLYING,False
7522,ROCK,False
7523,FLYING,False
7524,FLYING,False
7525,FLYING,False
7526,FIRE,False
7527,PSYCHIC,False
7528,GROUND,False
7529,FLYING,False
7530,POISON,False
7531,WATER,False
7532,FLYING,False
7533,WATER,False
7534,FLYING,False
7535,FLYING,False
7536,FLYING,False
7537,FLYING,True
7538,FLYING,False
7539,FIGHTING,False
7540,GROUND,False
7541,FLYING,False
7542,GRASS,False
7543,DARK,False
7544,FLYING,True
7545,PSYCHIC,True
7546,PSYCHIC,False
7547,POISON,False
7548,FLYING,False
7549,FLYING,False
7550,POISON,False
7551,POISON,False
7552,FLYING,False
7553,POISON,False
7554,FLYING,False
7555,GROUND,False
7556,DARK,False
7557,DRAGON,False
7558,PSYCHIC,False
7559,POISON,False
7560,STEEL,True
7561,PSYCHIC,False
7562,POISON,False
7563,FLYING,False
7564,FLYING,False
7565,FLYING,False
7566,GROUND,False
7567,GROUND,False
7568,BUG,False
7569,ROCK,False
7570,WATER,False
7571,POISON,False
7572,ROCK,False
7573,FLYING,True
7574,ELECTRIC,False
7575,GROUND,False
7576,GRASS,False
7577,FLYING,False
7578,GROUND,False
7579,FLYING,True
7580,PSYCHIC,True
7581,FLYING,False
7582,GROUND,False
7583,FLYING,False
7584,POISON,False
7585,FLYING,False
7586,PSYCHIC,False
7587,FLYING,False
7588,FLYING,False
7589,PSYCHIC,False
7590,POISON,False
7591,POISON,True
7592,GROUND,False
7593,DRAGON,True
7594,POISON,False
7595,GROUND,True
7596,FIRE,False
7597,GROUND,False
7598,BUG,False
7599,POISON,False
7600,FLYING,False
7601,FLYING,False
7602,ICE,False
7603,GHOST,False
7604,FLYING,False
7605,GROUND,False
7606,FLYING,False
7607,PSYCHIC,True
7608,FLYING,False
7609,FLYING,False
7610,GROUND,False
7611,GHOST,False
7612,FLYING,False
7613,GHOST,False
7614,DRAGON,False
7615,FLYING,False
7616,GROUND,False
7617,GRASS,False
7618,POISON,False
7619,FLYING,True
7620,FLYING,False
7621,DRAGON,False
7622,POISON,False
7623,PSYCHIC,False
7624,PSYCHIC,False
7625,FLYING,True
7626,GRASS,False
7627,GROUND,False
7628,GROUND,False
7629,FLYING,False
7630,FLYING,False
7631,FLYING,False
7632,FLYING,False
7633,DARK,False
7634,WATER,False
7635,GROUND,True
7636,GROUND,False
7637,WATER,False
7638,FLYING,False
7639,FIGHTING,False
7640,PSYCHIC,False
7641,GROUND,False
7642,FLYING,True
7643,WATER,False
7644,GROUND,False
7645,ROCK,False
7646,FLYING,False
7647,BUG,False
7648,FLYING,False
7649,GROUND,False
7650,PSYCHIC,False
7651,FLYING,False
7652,WATER,True
7653,GRASS,False
7654,PSYCHIC,False
7655,POISON,False
7656,POISON,False
7657,PSYCHIC,False
7658,FIGHTING,False
7659,FIGHTING,False
7660,FLYING,False
7661,GRASS,False
7662,GRASS,False
7663,GRASS,True
7664,PSYCHIC,False
7665,POISON,False
7666,DRAGON,False
7667,FLYING,True
7668,DARK,True
7669,POISON,False
7670,FLYING,False
7671,PSYCHIC,False
7672,PSYCHIC,False
7673,PSYCHIC,False
7674,FLYING,False
7675,POISON,False
7676,POISON,False
7677,WATER,False
7678,DARK,False
7679,FLYING,True
7680,FLYING,True
7681,GROUND,False
7682,DARK,False
7683,WATER,False
7684,GROUND,False
7685,POISON,True
7686,DARK,False
7687,GRASS,False
7688,ROCK,False
7689,FLYING,False
7690,WATER,False
7691,FLYING,False
7692,FIRE,False
7693,POISON,False
7694,GROUND,True
7695,WATER,False
7696,POISON,False
7697,FLYING,False
7698,ELECTRIC,False
7699,ROCK,False
7700,FLYING,False
7701,GRASS,False
7702,FLYING,False
7703,GROUND,True
7704,GROUND,True
7705,POISON,False
7706,WATER,False
7707,WATER,False
7708,FLYING,False
7709,DARK,False
7710,GRASS,False
7711,FLYING,False
7712,POISON,False
7713,GRASS,True
7714,FLYING,False
7715,PSYCHIC,False
7716,FLYING,True
7717,GHOST,False
7718,WATER,False
7719,FLYING,False
7720,FLYING,False
7721,FLYING,False
7722,GROUND,False
7723,WATER,False
7724,FLYING,False
7725,PSYCHIC,False
7726,WATER,False
7727,WATER,False
7728,FLYING,False
7729,STEEL,False
7730,PSYCHIC,False
7731,FLYING,False
7732,FLYING,True
7733,FLYING,False
7734,PSYCHIC,True
7735,FLYING,False
7736,FLYING,False
7737,PSYCHIC,False
7738,GRASS,False
7739,POISON,False
7740,WATER,False
7741,FLYING,False
7742,GROUND,False
7743,PSYCHIC,False
7744,FLYING,False
7745,FLYING,False
7746,GROUND,False
7747,ROCK,False
7748,GROUND,False
7749,ICE,True
7750,DARK,False
7751,PSYCHIC,False
7752,POISON,False
7753,DARK,False
7754,GRASS,False
7755,FLYING,False
7756,POISON,False
7757,FIGHTING,False
7758,PSYCHIC,False
7759,GROUND,False
7760,STEEL,True
7761,GROUND,False
7762,GROUND,False
7763,FLYING,True
7764,WATER,False
7765,POISON,False
7766,FLYING,False
7767,FLYING,False
7768,POISON,False
7769,FIRE,True
7770,FLYING,True
7771,FLYING,False
7772,FLYING,False
7773,FLYING,False
7774,FLYING,True
7775,ROCK,False
7776,FLYING,False
7777,FLYING,True
7778,PSYCHIC,True
7779,GROUND,False
7780,POISON,False
7781,FLYING,False
7782,FIGHTING,False
7783,STEEL,False
7784,DARK,False
7785,FLYING,True
7786,POISON,False
7787,FLYING,True
7788,POISON,True
7789,FLYING,False
7790,WATER,False
7791,POISON,False
7792,FLYING,False
7793,FLYING,False
7794,ELECTRIC,False
7795,GROUND,False
7796,FLYING,False
7797,POISON,False
7798,GROUND,False
7799,PSYCHIC,False
7800,WATER,False
7801,GROUND,True
7802,POISON,False
7803,POISON,False
7804,FLYING,False
7805,FIGHTING,False
7806,PSYCHIC,False
7807,WATER,False
7808,POISON,False
7809,WATER,False
7810,FLYING,False
7811,FIGHTING,False
7812,FLYING,False
7813,PSYCHIC,True
7814,PSYCHIC,False
7815,GROUND,False
7816,STEEL,False
7817,PSYCHIC,False
7818,FLYING,False
7819,GROUND,False
7820,FLYING,False
7821,ELECTRIC,False
7822,DRAGON,False
7823,FLYING,True
7824,FLYING,False
7825,WATER,False
7826,POISON,False
7827,FLYING,False
7828,FLYING,False
7829,POISON,False
7830,DRAGON,False
7831,FLYING,False
7832,POISON,True
7833,WATER,False
7834,FLYING,True
7835,ICE,False
7836,PSYCHIC,True
7837,GROUND,False
7838,POISON,False
7839,POISON,False
7840,GROUND,True
7841,ROCK,True
7842,DARK,True
7843,STEEL,False
7844,ROCK,False
7845,FLYING,False
7846,POISON,False
7847,WATER,False
7848,POISON,False
7849,GROUND,False
7850,DARK,False
7851,FLYING,False
7852,DARK,False
7853,FLYING,False
7854,GRASS,True
7855,GHOST,False
7856,FLYING,False
7857,GROUND,False
7858,FLYING,False
7859,DARK,False
7860,GRASS,False
7861,PSYCHIC,False
7862,FLYING,False
7863,FIRE,False
7864,PSYCHIC,False
7865,GROUND,True
7866,POISON,False
7867,ICE,False
7868,FLYING,False
7869,FLYING,False
7870,POISON,False
7871,PSYCHIC,False
7872,PSYCHIC,False
7873,ROCK,False
7874,BUG,False
7875,PSYCHIC,True
7876,PSYCHIC,False
7877,WATER,False
7878,GHOST,False
7879,FLYING,False
7880,GROUND,True
7881,ICE,False
7882,ELECTRIC,False
7883,GRASS,False
7884,FLYING,False
7885,FLYING,False
7886,GRASS,False
7887,PSYCHIC,False
7888,ROCK,False
7889,STEEL,False
7890,POISON,False
7891,WATER,False
7892,DARK,False
7893,POISON,False
7894,FLYING,False
7895,POISON,False
7896,POISON,False
7897,POISON,True
7898,PSYCHIC,False
7899,ICE,False
7900,GRASS,False
7901,GROUND,False
7902,ROCK,False
7903,POISON,False
7904,DARK,False
7905,FLYING,False
7906,POISON,True
7907,ICE,False
7908,WATER,False
7909,POISON,False
7910,ROCK,False
7911,ICE,False
7912,POISON,False
7913,ROCK,False
7914,POISON,True
7915,FLYING,False
7916,FLYING,False
7917,FLYING,False
7918,BUG,False
7919,WATER,True
7920,FLYING,False
7921,FLYING,False
7922,DARK,False
7923,STEEL,False
7924,DARK,True
7925,GROUND,False
7926,FLYING,False
7927,POISON,False
7928,BUG,False
7929,FLYING,True
7930,DARK,False
7931,POISON,False
7932,WATER,False
7933,FLYING,False
7934,POISON,False
7935,GROUND,False
7936,POISON,False
7937,PSYCHIC,False
7938,FLYING,True
7939,POISON,False
7940,POISON,False
7941,GROUND,False
7942,FLYING,False
7943,GROUND,False
7944,BUG,False
7945,FLYING,False
7946,PSYCHIC,False
7947,FLYING,True
7948,PSYCHIC,False
7949,WATER,False
7950,FLYING,False
7951,POISON,False
7952,GRASS,False
7953,FIGHTING,False
7954,PSYCHIC,False
7955,POISON,False
7956,PSYCHIC,False
7957,POISON,False
7958,POISON,False
7959,POISON,False
7960,PSYCHIC,False
7961,FIRE,False
7962,POISON,False
7963,GROUND,False
7964,GROUND,False
7965,PSYCHIC,False
7966,STEEL,False
7967,PSYCHIC,True
7968,GRASS,True
7969,FLYING,True
7970,FLYING,True
7971,FLYING,False
7972,ICE,False
7973,WATER,False
7974,WATER,False
7975,PSYCHIC,False
7976,FLYING,False
7977,ROCK,False
7978,WATER,False
7979,GROUND,False
7980,ROCK,False
7981,ROCK,False
7982,FLYING,False
7983,POISON,False
7984,GRASS,False
7985,POISON,False
7986,POISON,False
7987,FLYING,False
7988,ELECTRIC,False
7989,POISON,False
7990,DARK,False
7991,DARK,False
7992,FLYING,False
7993,GROUND,False
7994,FLYING,False
7995,POISON,False
7996,FLYING,False
7997,ROCK,False
7998,PSYCHIC,False
7999,POISON,False
8000,FLYING,True
8001,FLYING,False
8002,FLYING,True
8003,FLYING,False
8004,FLYING,False
8005,PSYCHIC,False
8006,ROCK,False
8007,FLYING,False
8008,PSYCHIC,True
8009,GRASS,False
8010,GROUND,False
8011,FLYING,True
8012,FLYING,False
8013,FLYING,True
8014,GROUND,False
8015,FIGHTING,False
8016,POISON,False
8017,BUG,False
8018,FLYING,False
8019,POISON,False
8020,WATER,False
8021,POISON,True
8022,ICE,False
8023,PSYCHIC,False
8024,FLYING,True
8025,FLYING,False
8026,GRASS,False
8027,FLYING,False
8028,GROUND,False
8029,DARK,False
8030,PSYCHIC,False
8031,FLYING,True
8032,FLYING,False
8033,FLYING,False
8034,STEEL,True
8035,WATER,False
8036,FLYING,False
8037,FLYING,True
8038,FLYING,False
8039,PSYCHIC,False
8040,POISON,False
8041,FLYING,False
8042,FIRE,False
8043,FLYING,False
8044,STEEL,False
8045,GROUND,False
8046,PSYCHIC,False
8047,DARK,False
8048,GHOST,False
8049,GRASS,False
8050,GRASS,False
8051,PSYCHIC,False
8052,GROUND,False
8053,ROCK,True
8054,FIGHTING,False
8055,DARK,False
8056,FLYING,False
8057,FLYING,False
8058,DARK,False
8059,GROUND,False
8060,FLYING,False
8061,DARK,False
8062,FLYING,False
8063,PSYCHIC,False
8064,WATER,False
8065,DARK,True
8066,FLYING,True
8067,ICE,False
8068,FLYING,False
8069,GRASS,False
8070,DARK,False
8071,FLYING,False
8072,GROUND,False
8073,WATER,False
8074,WATER,False
8075,ROCK,False
8076,POISON,False
8077,POISON,False
8078,FIRE,False
8079,POISON,False
8080,ELECTRIC,False
8081,POISON,False
8082,FLYING,True
8083,FLYING,True
8084,DARK,False
8085,ICE,False
8086,FLYING,False
8087,GRASS,False
8088,FLYING,False
8089,POISON,False
8090,POISON,False
8091,FLYING,False
8092,ELECTRIC,False
8093,GRASS,False
8094,PSYCHIC,False
8095,FLYING,False
8096,FLYING,False
8097,FLYING,False
8098,DRAGON,False
8099,GROUND,False
8100,FLYING,False
8101,POISON,False
8102,ROCK,False
8103,PSYCHIC,False
8104,GROUND,True
8105,GROUND,False
8106,DARK,False
8107,ROCK,False
8108,FLYING,False
8109,FIRE,False
8110,FIGHTING,False
8111,PSYCHIC,True
8112,WATER,False
8113,FLYING,False
8114,GROUND,False
8115,DARK,False
8116,GROUND,False
8117,GROUND,False
8118,FLYING,False
8119,GRASS,True
8120,ROCK,True
8121,POISON,False
8122,PSYCHIC,False
8123,FLYING,False
8124,STEEL,False
8125,FLYING,True
8126,PSYCHIC,False
8127,FLYING,False
8128,POISON,False
8129,GROUND,False
8130,POISON,False
8131,FLYING,False
8132,PSYCHIC,False
8133,POISON,False
8134,FLYING,False
8135,PSYCHIC,False
8136,FLYING,False
8137,BUG,False
8138,FLYING,False
8139,FLYING,False
8140,ELECTRIC,False
8141,ICE,True
8142,POISON,False
8143,FIGHTING,False
8144,FLYING,False
8145,GROUND,False
8146,POISON,False
8147,FLYING,True
8148,GROUND,False
8149,FIGHTING,False
8150,GRASS,False
8151,FLYING,True
8152,POISON,False
8153,GROUND,False
8154,WATER,False
8155,POISON,False
8156,STEEL,True
8157,ICE,True
8158,POISON,False
8159,FLYING,False
8160,PSYCHIC,False
8161,POISON,True
8162,PSYCHIC,False
8163,GROUND,False
8164,DARK,False
8165,DRAGON,False
8166,FLYING,False
8167,FLYING,False
8168,WATER,False
8169,GROUND,False
8170,PSYCHIC,False
8171,FLYING,False
8172,FIGHTING,False
8173,ICE,True
8174,FLYING,False
8175,FLYING,False
8176,GHOST,False
8177,PSYCHIC,False
8178,FLYING,False
8179,ROCK,False
8180,ROCK,False
8181,FLYING,False
8182,ROCK,False
8183,FLYING,False
8184,FLYING,True
8185,POISON,False
8186,FLYING,True
8187,ROCK,False
8188,POISON,False
8189,GROUND,False
8190,WATER,False
8191,FLYING,True
8192,ELECTRIC,False
8193,FLYING,False
8194,PSYCHIC,False
8195,GRASS,False
8196,PSYCHIC,True
8197,FLYING,False
8198,GRASS,False
8199,GROUND,False
8200,FLYING,True
8201,ELECTRIC,False
8202,POISON,True
8203,GROUND,False
8204,FLYING,False
8205,ICE,False
8206,GRASS,False
8207,FLYING,False
8208,STEEL,True
8209,PSYCHIC,False
8210,FLYING,False
8211,POISON,False
8212,FIRE,False
8213,FLYING,False
8214,POISON,False
8215,POISON,False
8216,GRASS,False
8217,FIGHTING,False
8218,GROUND,False
8219,DARK,False
8220,DARK,False
8221,FLYING,False
8222,PSYCHIC,True
8223,FLYING,False
8224,FLYING,False
8225,POISON,False
8226,ELECTRIC,False
8227,PSYCHIC,False
8228,GROUND,False
8229,POISON,False
8230,FLYING,False
8231,FLYING,False
8232,FLYING,False
8233,PSYCHIC,False
8234,POISON,False
8235,GROUND,False
8236,PSYCHIC,False
8237,DRAGON,True
8238,FLYING,False
8239,FLYING,False
8240,ROCK,False
8241,PSYCHIC,True
8242,DARK,False
8243,GROUND,False
8244,PSYCHIC,False
8245,PSYCHIC,False
8246,GROUND,False
8247,FIGHTING,False
8248,ICE,False
8249,GROUND,False
8250,POISON,False
8251,POISON,True
8252,GROUND,False
8253,PSYCHIC,False
8254,WATER,False
8255,DARK,False
8256,FLYING,False
8257,POISON,True
8258,GRASS,False
8259,FLYING,False
8260,GROUND,False
8261,DARK,False
8262,FLYING,False
8263,FLYING,False
8264,PSYCHIC,False
8265,WATER,False
8266,FLYING,False
8267,POISON,False
8268,GROUND,False
8269,FLYING,True
8270,GRASS,False
8271,POISON,False
8272,PSYCHIC,False
8273,FIGHTING,False
8274,POISON,False
8275,POISON,False
8276,FIGHTING,False
8277,ROCK,False
8278,FIRE,True
8279,GROUND,False
8280,FLYING,True
8281,GROUND,False
8282,PSYCHIC,False
8283,POISON,False
8284,BUG,True
8285,POISON,False
8286,PSYCHIC,False
8287,WATER,False
8288,DRAGON,False
8289,POISON,False
8290,PSYCHIC,False
8291,PSYCHIC,False
8292,FLYING,False
8293,POISON,True
8294,FLYING,True
8295,POISON,True
8296,GROUND,False
8297,FLYING,False
8298,FLYING,True
8299,POISON,False
8300,POISON,False
8301,DARK,False
8302,PSYCHIC,False
8303,FLYING,False
8304,GROUND,False
8305,GROUND,False
8306,POISON,False
8307,FIGHTING,True
8308,DRAGON,False
8309,DARK,False
8310,POISON,False
8311,FLYING,True
8312,POISON,False
8313,POISON,False
8314,PSYCHIC,False
8315,PSYCHIC,False
8316,FLYING,False
8317,FLYING,False
8318,DARK,True
8319,FLYING,False
8320,ICE,False
8321,GROUND,False
8322,PSYCHIC,False
8323,FIGHTING,False
8324,FLYING,False
8325,FLYING,True
